Nome da campanha,Dia,Status de veiculação,Nível de veiculação,Nome da conta,Identificação da conta,Valor gasto (BRL),Impressões,Alcance,Cliques no link,CPC (custo por clique no link),Tipo de resultado,Resultados,Custo por resultado,Início dos relatórios,Encerramento dos relatórios,Resultados (iniciais)
[JUL]_[N]_Vt_Condição,2026-08-03,inactive,campaign,AUTOPLUS [FORD] BLUMENAU,496393841435219,0,0,0,,,Conversas por mensagem iniciadas,1,0,2026-08-03,2026-08-03,
[JUL]_[N]_Card_Modelos,2026-08-03,inactive,campaign,AUTOPLUS [FORD] BLUMENAU,496393841435219,68.6,4593,3299,52,131.923.077,Conversas por mensagem iniciadas,5,13.72,2026-08-03,2026-08-03,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-03,active,campaign,AUTOPLUS [FORD] BLUMENAU,496393841435219,67.05,4689,3285,90,745,Conversas por mensagem iniciadas,12,5.5875,2026-08-03,2026-08-03,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-02,inactive,campaign,AUTOPLUS [FORD] BLUMENAU,496393841435219,13.95,588,531,10,1.395,Conversas por mensagem iniciadas,2,6.975,2026-08-02,2026-08-02,
[JUL]_[N]_Card_Modelos,2026-08-02,inactive,campaign,AUTOPLUS [FORD] BLUMENAU,496393841435219,64.05,5387,3815,42,1.525,Conversas por mensagem iniciadas,11,582.272.727,2026-08-02,2026-08-02,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-02,active,campaign,AUTOPLUS [FORD] BLUMENAU,496393841435219,78.1,6085,4108,87,89.770.115,Conversas por mensagem iniciadas,13,600.769.231,2026-08-02,2026-08-02,
[JUL]_[N]_Vt_Condição,2026-08-01,inactive,campaign,AUTOPLUS [FORD] BLUMENAU,496393841435219,0,0,0,,,Conversas por mensagem iniciadas,1,0,2026-08-01,2026-08-01,
[JUL]_[N]_Card_Modelos,2026-08-01,inactive,campaign,AUTOPLUS [FORD] BLUMENAU,496393841435219,42.5,3517,2495,38,111.842.105,Conversas por mensagem iniciadas,6,708.333.333,2026-08-01,2026-08-01,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-01,inactive,campaign,AUTOPLUS [FORD] BLUMENAU,496393841435219,04.02,269,251,2,02.01,Conversas por mensagem iniciadas,1,04.02,2026-08-01,2026-08-01,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-01,active,campaign,AUTOPLUS [FORD] BLUMENAU,496393841435219,35.77,3091,2204,55,65.036.364,Conversas por mensagem iniciadas,8,447.125,2026-08-01,2026-08-01,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-26,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,26.55,960,816,12,2.2125,,,,2026-08-26,2026-08-26,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-26,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,5.55,509,429,10,555,Conversas por mensagem iniciadas,1,5.55,2026-08-26,2026-08-26,
[AGO]_[SN]_Card_Condição - Lote,2026-08-26,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,22.7,1509,1251,16,141.875,Conversas por mensagem iniciadas,1,22.7,2026-08-26,2026-08-26,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-26,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,38.26,4302,3222,36,106.277.778,Conversas por mensagem iniciadas,1,38.26,2026-08-26,2026-08-26,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-26,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,29.11,2850,2186,39,74.641.026,Conversas por mensagem iniciadas,2,14.555,2026-08-26,2026-08-26,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-25,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,72.36,8312,5893,69,104.869.565,Conversas por mensagem iniciadas,9,08.04,2026-08-25,2026-08-25,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-25,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,52.96,5425,3820,79,67.037.975,Conversas por mensagem iniciadas,5,10.592,2026-08-25,2026-08-25,
[AGO]_[SN]_Card_Condição - Lote,2026-08-25,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,32.52,2277,1906,19,171.157.895,Conversas por mensagem iniciadas,3,10.84,2026-08-25,2026-08-25,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-25,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,14.16,1163,995,6,2.36,,,,2026-08-25,2026-08-25,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-25,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,51.75,4413,3490,48,1.078.125,Conversas por mensagem iniciadas,5,10.35,2026-08-25,2026-08-25,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-24,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,51.81,3998,3312,49,105.734.694,Conversas por mensagem iniciadas,9,575.666.667,2026-08-24,2026-08-24,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-24,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,12.6,1171,977,18,0.7,Conversas por mensagem iniciadas,4,3.15,2026-08-24,2026-08-24,
[AGO]_[SN]_Card_Condição - Lote,2026-08-24,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,33.43,1741,1388,10,3.343,Conversas por mensagem iniciadas,1,33.43,2026-08-24,2026-08-24,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-24,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,76.06,9006,6840,82,92.756.098,Conversas por mensagem iniciadas,7,1.086.571.429,2026-08-24,2026-08-24,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-24,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,49.59,5708,4189,68,72.926.471,Conversas por mensagem iniciadas,2,24.795,2026-08-24,2026-08-24,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-23,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,66.38,7470,5431,64,10.371.875,Conversas por mensagem iniciadas,3,2.212.666.667,2026-08-23,2026-08-23,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-23,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,44.47,4118,2951,52,85.519.231,Conversas por mensagem iniciadas,3,1.482.333.333,2026-08-23,2026-08-23,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-23,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,54.3,3002,2433,59,92.033.898,Conversas por mensagem iniciadas,3,18.1,2026-08-23,2026-08-23,
[AGO]_[SN]_Card_Condição - Lote,2026-08-23,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,32.65,1612,1311,10,3.265,Conversas por mensagem iniciadas,2,16.325,2026-08-23,2026-08-23,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-23,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,13.88,1017,831,12,115.666.667,Conversas por mensagem iniciadas,3,462.666.667,2026-08-23,2026-08-23,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-22,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,31.87,1183,971,23,138.565.217,Conversas por mensagem iniciadas,1,31.87,2026-08-22,2026-08-22,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-22,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,04.05,429,387,10,405,,,,2026-08-22,2026-08-22,
[AGO]_[SN]_Card_Condição - Lote,2026-08-22,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,29.06,1635,1299,10,2.906,,,,2026-08-22,2026-08-22,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-22,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,54.68,6057,4387,43,127.162.791,Conversas por mensagem iniciadas,6,911.333.333,2026-08-22,2026-08-22,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-22,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,31.36,3140,2385,43,72.930.233,,,,2026-08-22,2026-08-22,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-21,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,31.12,881,724,23,135.304.348,Conversas por mensagem iniciadas,4,7.78,2026-08-21,2026-08-21,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-21,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,7.54,641,539,9,83.777.778,,,,2026-08-21,2026-08-21,
[AGO]_[SN]_Card_Condição - Lote,2026-08-21,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,19.17,1149,887,11,174.272.727,,,,2026-08-21,2026-08-21,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-21,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,44.66,4500,3071,36,124.055.556,Conversas por mensagem iniciadas,6,744.333.333,2026-08-21,2026-08-21,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-21,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,31.6,2393,1716,33,95.757.576,Conversas por mensagem iniciadas,1,31.6,2026-08-21,2026-08-21,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-20,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,43.68,3930,2819,31,140.903.226,Conversas por mensagem iniciadas,6,7.28,2026-08-20,2026-08-20,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-20,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,45.2,3244,2160,41,110.243.902,Conversas por mensagem iniciadas,4,11.3,2026-08-20,2026-08-20,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-20,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,21.52,734,611,14,153.714.286,Conversas por mensagem iniciadas,1,21.52,2026-08-20,2026-08-20,
[AGO]_[SN]_Card_Condição - Lote,2026-08-20,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,18.4,914,727,4,4.6,Conversas por mensagem iniciadas,1,18.4,2026-08-20,2026-08-20,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-20,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,10.49,824,687,8,131.125,Conversas por mensagem iniciadas,1,10.49,2026-08-20,2026-08-20,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-19,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,25.26,972,785,12,2.105,Conversas por mensagem iniciadas,3,8.42,2026-08-19,2026-08-19,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-19,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,11.64,1065,886,15,776,Conversas por mensagem iniciadas,3,3.88,2026-08-19,2026-08-19,
[AGO]_[SN]_Card_Condição - Lote,2026-08-19,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,22.25,1131,931,9,247.222.222,Conversas por mensagem iniciadas,1,22.25,2026-08-19,2026-08-19,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-19,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,44.28,5310,3852,47,94.212.766,Conversas por mensagem iniciadas,1,44.28,2026-08-19,2026-08-19,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-19,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,43.92,4026,2750,64,68.625,Conversas por mensagem iniciadas,5,8.784,2026-08-19,2026-08-19,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-18,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,23.04,579,484,16,1.44,,,,2026-08-18,2026-08-18,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-18,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,13.22,971,832,4,3.305,,,,2026-08-18,2026-08-18,
[AGO]_[SN]_Card_Condição - Lote,2026-08-18,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,25.19,1069,887,7,359.857.143,Conversas por mensagem iniciadas,1,25.19,2026-08-18,2026-08-18,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-18,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,47.14,5951,4248,54,87.296.296,Conversas por mensagem iniciadas,3,1.571.333.333,2026-08-18,2026-08-18,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-18,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,46.1,4023,2573,67,6.880.597,Conversas por mensagem iniciadas,6,768.333.333,2026-08-18,2026-08-18,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-17,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,39.83,3438,2351,63,63.222.222,Conversas por mensagem iniciadas,4,9.9575,2026-08-17,2026-08-17,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-17,inactive,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,3.35,212,202,1,3.35,,,,2026-08-17,2026-08-17,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-17,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,40.27,4895,3507,34,118.441.176,Conversas por mensagem iniciadas,3,1.342.333.333,2026-08-17,2026-08-17,
[AGO]_[SN]_Card_Condição - Lote,2026-08-17,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,25.6,1285,1023,18,142.222.222,Conversas por mensagem iniciadas,2,12.8,2026-08-17,2026-08-17,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-17,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,9.23,750,654,15,61.533.333,Conversas por mensagem iniciadas,4,2.3075,2026-08-17,2026-08-17,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-17,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,22.28,605,527,19,117.263.158,Conversas por mensagem iniciadas,2,11.14,2026-08-17,2026-08-17,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-16,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,21.78,761,596,19,114.631.579,Conversas por mensagem iniciadas,1,21.78,2026-08-16,2026-08-16,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-16,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,13.79,1060,861,13,106.076.923,Conversas por mensagem iniciadas,2,6.895,2026-08-16,2026-08-16,
[AGO]_[SN]_Card_Condição - Lote,2026-08-16,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,23.35,1201,972,3,778.333.333,,,,2026-08-16,2026-08-16,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-16,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,43.2,4782,3513,48,0.9,Conversas por mensagem iniciadas,2,21.6,2026-08-16,2026-08-16,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-16,inactive,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,6.73,462,433,6,112.166.667,Conversas por mensagem iniciadas,1,6.73,2026-08-16,2026-08-16,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-16,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,41.99,4509,2847,73,57.520.548,Conversas por mensagem iniciadas,5,8.398,2026-08-16,2026-08-16,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-15,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,25.13,2535,1746,33,76.151.515,,,,2026-08-15,2026-08-15,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-15,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,13.84,561,476,15,92.266.667,Conversas por mensagem iniciadas,1,13.84,2026-08-15,2026-08-15,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-15,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,06.03,536,466,4,1.5075,Conversas por mensagem iniciadas,1,06.03,2026-08-15,2026-08-15,
[AGO]_[SN]_Card_Condição - Lote,2026-08-15,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,10.88,574,492,3,362.666.667,Conversas por mensagem iniciadas,1,10.88,2026-08-15,2026-08-15,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-15,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,25.55,2631,1862,15,170.333.333,Conversas por mensagem iniciadas,1,25.55,2026-08-15,2026-08-15,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-15,inactive,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,2.5,235,220,2,1.25,,,,2026-08-15,2026-08-15,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-14,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,11.11,326,280,10,1.111,,,,2026-08-14,2026-08-14,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-14,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,6.72,566,481,7,0.96,Conversas por mensagem iniciadas,1,6.72,2026-08-14,2026-08-14,
[AGO]_[SN]_Card_Condição - Lote,2026-08-14,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,16.27,780,619,7,232.428.571,Conversas por mensagem iniciadas,1,16.27,2026-08-14,2026-08-14,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-14,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,29.03,2951,2051,18,161.277.778,Conversas por mensagem iniciadas,3,967.666.667,2026-08-14,2026-08-14,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-14,inactive,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,4.98,243,224,,,,,,2026-08-14,2026-08-14,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-14,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,33.55,3013,1996,58,57.844.828,Conversas por mensagem iniciadas,6,559.166.667,2026-08-14,2026-08-14,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-13,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,19.2,438,350,4,4.8,,,,2026-08-13,2026-08-13,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-13,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,7.32,591,464,2,3.66,,,,2026-08-13,2026-08-13,
[AGO]_[SN]_Card_Condição - Lote,2026-08-13,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,20.89,1155,893,9,232.111.111,Conversas por mensagem iniciadas,4,5.2225,2026-08-13,2026-08-13,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-13,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,37.79,3006,2142,32,11.809.375,Conversas por mensagem iniciadas,6,629.833.333,2026-08-13,2026-08-13,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-13,inactive,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,5.67,385,340,2,2.835,Conversas por mensagem iniciadas,1,5.67,2026-08-13,2026-08-13,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-13,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,40.3,3530,2380,46,87.608.696,Conversas por mensagem iniciadas,5,08.06,2026-08-13,2026-08-13,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-12,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,40.33,3465,2312,28,144.035.714,Conversas por mensagem iniciadas,5,8.066,2026-08-12,2026-08-12,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-12,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,50.97,4503,2863,85,59.964.706,Conversas por mensagem iniciadas,5,10.194,2026-08-12,2026-08-12,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-12,inactive,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,7.58,417,340,8,9.475,Conversas por mensagem iniciadas,3,252.666.667,2026-08-12,2026-08-12,
[AGO]_[SN]_Card_Condição - Lote,2026-08-12,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,24.23,1317,1010,6,403.833.333,Conversas por mensagem iniciadas,2,12.115,2026-08-12,2026-08-12,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-12,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,12.49,913,728,8,156.125,Conversas por mensagem iniciadas,1,12.49,2026-08-12,2026-08-12,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-12,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,19.45,824,667,20,9.725,Conversas por mensagem iniciadas,4,4.8625,2026-08-12,2026-08-12,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-11,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,25.93,1039,817,19,136.473.684,Conversas por mensagem iniciadas,1,25.93,2026-08-11,2026-08-11,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-11,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,11.66,933,695,8,1.4575,,,,2026-08-11,2026-08-11,
[AGO]_[SN]_Card_Condição - Lote,2026-08-11,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,26.84,1389,1071,11,2.44,Conversas por mensagem iniciadas,2,13.42,2026-08-11,2026-08-11,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-11,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,48.71,5168,3525,43,11.327.907,Conversas por mensagem iniciadas,4,12.1775,2026-08-11,2026-08-11,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-11,inactive,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,7.2,490,430,3,2.4,Conversas por mensagem iniciadas,1,7.2,2026-08-11,2026-08-11,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-11,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,47.79,4260,2962,95,50.305.263,Conversas por mensagem iniciadas,7,682.714.286,2026-08-11,2026-08-11,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-10,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,43.99,3556,2294,69,63.753.623,Conversas por mensagem iniciadas,4,10.9975,2026-08-10,2026-08-10,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-10,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,20.57,1292,1069,16,1.285.625,Conversas por mensagem iniciadas,2,10.285,2026-08-10,2026-08-10,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-10,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,11.64,815,682,12,0.97,Conversas por mensagem iniciadas,1,11.64,2026-08-10,2026-08-10,
[AGO]_[SN]_Card_Condição - Lote,2026-08-10,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,17.37,884,713,5,3.474,Conversas por mensagem iniciadas,1,17.37,2026-08-10,2026-08-10,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-10,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,44.18,4196,2896,39,113.282.051,Conversas por mensagem iniciadas,5,8.836,2026-08-10,2026-08-10,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-10,inactive,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,5.71,300,270,1,5.71,,,,2026-08-10,2026-08-10,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-09,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,24.53,2629,1902,16,1.533.125,Conversas por mensagem iniciadas,2,12.265,2026-08-09,2026-08-09,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-09,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,38.21,4630,2993,54,70.759.259,Conversas por mensagem iniciadas,4,9.5525,2026-08-09,2026-08-09,
[AGO]_[SN]_Card_Condição - Lote,2026-08-09,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,23.47,1348,1091,5,4.694,Conversas por mensagem iniciadas,1,23.47,2026-08-09,2026-08-09,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-09,inactive,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,8.34,421,385,1,8.34,,,,2026-08-09,2026-08-09,
[AGO]_[SN]_Card_Condição - Lote,2026-08-08,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,15.54,976,772,5,3.108,Conversas por mensagem iniciadas,1,15.54,2026-08-08,2026-08-08,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-08,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,12.93,1404,980,7,184.714.286,Conversas por mensagem iniciadas,1,12.93,2026-08-08,2026-08-08,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-08,inactive,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,04.09,341,310,1,04.09,,,,2026-08-08,2026-08-08,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-08,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,29.65,2815,1732,58,5.112.069,Conversas por mensagem iniciadas,2,14.825,2026-08-08,2026-08-08,
[AGO]_[SN]_Card_Condição - Lote,2026-08-07,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,16.04,805,585,5,3.208,Conversas por mensagem iniciadas,1,16.04,2026-08-07,2026-08-07,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-07,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,15.56,1281,786,10,1.556,Conversas por mensagem iniciadas,4,3.89,2026-08-07,2026-08-07,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-07,inactive,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,8.72,522,446,9,96.888.889,Conversas por mensagem iniciadas,2,4.36,2026-08-07,2026-08-07,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-07,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,30.26,2897,1739,35,86.457.143,Conversas por mensagem iniciadas,3,1.008.666.667,2026-08-07,2026-08-07,
[AGO]_[SN]_Card_Condição - Lote,2026-08-06,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,25.04,1336,1038,11,227.636.364,Conversas por mensagem iniciadas,1,25.04,2026-08-06,2026-08-06,
[AGO]_[N]_Card_Oferta - R/T/M,2026-08-06,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,23.43,2290,1595,22,1.065,Conversas por mensagem iniciadas,4,5.8575,2026-08-06,2026-08-06,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-06,inactive,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,10.78,603,546,7,1.54,,,,2026-08-06,2026-08-06,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-06,active,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,38.61,3456,2153,52,7.425,Conversas por mensagem iniciadas,5,7.722,2026-08-06,2026-08-06,
[JUL]_[N]_Card_Oferta,2026-08-05,inactive,campaign,AUTOPLUS [FORD] CAÇADOR,596131121400908,31.53,2563,1833,11,286.636.364,Conversas por mensagem iniciadas,3,10.51,2026-08-05,2026-08-05,
